Record_ID,Company_Type,D-U-N-S@_Number,Latitude,Line_of_Business,Longtitude,Manufacturing_Indicator,Subsidiary_Status,Web_Address_(URL),Year_of_Founding,Auditors,Location_Type,Physical_Address,Physical_City,Physical_Country/Region,Physical_County,Physical_State,Physical_Zipcode,Primary_NAICS_Code,Primary_NAICS_Description
951236798,Private,12-175-6029,36.807016,EQUIPMENT RENTAL/LEASING,-76.318512,Manufacturer,Non-Subsidiary,,2022,,Single Location,945 SUBURBAN PKWY,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237021529,532289,All Other Consumer Goods Rental
951236799,Private,12-762-5369,37.025718,EQUIPMENT RENTAL/LEASING,-76.316647,Manufacturer,Non-Subsidiary,,2023,,Single Location,48 CHAMBERLIN AVE W,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236631502,532289,All Other Consumer Goods Rental
951236800,Private,12-499-0226,36.807653,EQUIPMENT RENTAL/LEASING,-76.335292,Manufacturer,Non-Subsidiary,,2023,,Single Location,238 INDEPENDENCE ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237014325,532289,All Other Consumer Goods Rental
951236801,Private,09-735-8249,36.866878,EQUIPMENT RENTAL/LEASING,-76.412665,Manufacturer,Non-Subsidiary,WWW.TCSEVENTRENTALS.COM,2022,,Single Location,3609 FORREST HAVEN LN,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237032608,532289,All Other Consumer Goods Rental
951236802,Private,13-128-5999,37.044974,PHOTO PORTRAIT STUDIO,-76.425019,Manufacturer,Non-Subsidiary,WWW.TIDEWATERBOOTHS.COM,2023,,Single Location,32 LANCASTER TER,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236662005,541921,"Photography Studios, Portrait"
951236803,Private,12-990-9173,37.052937,EQUIPMENT RENTAL/LEASING,-76.370468,Manufacturer,Non-Subsidiary,,2023,,Single Location,304 HAMRICK DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236662630,532289,All Other Consumer Goods Rental
951236804,Private,11-073-9721,36.819298,VENDING MACHINE OPERATOR,-76.328426,Manufacturer,Non-Subsidiary,WWW.VENDINGNATIONAL.COM,2022,,Single Location,2809 BAGLEY ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237046109,445132,
951236805,Private,13-128-2509,37.061023,EQUIPMENT RENTAL/LEASING,-76.346709,Manufacturer,Non-Subsidiary,,2023,,Single Location,3 CLOVER ST,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236691975,532289,All Other Consumer Goods Rental
951236806,Private,04-021-5841,36.846782,DISINFECTING/PEST SERVICES,-76.335031,Manufacturer,Non-Subsidiary,WWW.MYBUGBULLY.COM,2021,,Single Location,453 BROAD ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237072003,561710,Exterminating and Pest Control Services
951236807,Private,01-053-3658,37.026015,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.372235,Manufacturer,Non-Subsidiary,,2021,,Single Location,6 SHOVELER CT,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236693897,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236808,Private,12-577-6504,37.043079,TRANSPORTATION SERVICES,-76.327799,Manufacturer,Non-Subsidiary,,2021,,Single Location,314 RIVERSIDE DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236695230,488999,All Other Support Activities for Transportation
951236809,Private,07-637-9412,37.075278,NONRESIDENTIAL BUILDING OPERATOR,-76.317254,Manufacturer,Non-Subsidiary,,2022,,Single Location,7 HONEYSUCKLE HL,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236691076,531312,Nonresidential Property Managers
951236810,Private,10-584-0882,37.053607,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.338691,Manufacturer,Non-Subsidiary,,2021,,Single Location,53 APOLLO DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236692005,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236811,Private,11-082-4945,36.803554,RET MISC FOODS,-76.390567,Manufacturer,Non-Subsidiary,WWW.TIRASFOODS.COM,2022,,Single Location,178 YORKSHIRE RD,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237012141,445298,
951236812,Private,01-156-0312,36.790691,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.360864,Manufacturer,Non-Subsidiary,,2021,,Single Location,912 LISTON LN,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237014005,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236813,Private,08-764-5898,37.038213,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.318621,Manufacturer,Non-Subsidiary,,2021,,Single Location,1500 MORGAN DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236632011,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236814,Private,00-896-7559,37.084122,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.432931,Manufacturer,Non-Subsidiary,,2021,,Single Location,139 FAIRMONT DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236661445,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236815,Private,06-050-4062,37.05191,EQUIPMENT RENTAL/LEASING,-76.318528,Manufacturer,Non-Subsidiary,,2022,,Single Location,504 BRAFFERTON CIR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236631921,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing
951236816,Private,09-037-0950,37.038946,MANAGEMENT CONSULTING SERVICES,-76.369873,Manufacturer,Non-Subsidiary,,2021,,Single Location,21 COLUMNS LN,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236664354,541611,Administrative Management and General Management Consulting Services
951236817,Private,07-574-1549,37.084359,BUSINESS CONSULTING SERVICES,-76.408833,Manufacturer,Non-Subsidiary,,2021,,Single Location,11 CLYDESDALE CT,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236665329,541618,Other Management Consulting Services
951236818,Private,01-268-2515,36.798329,SCHOOL/EDUCATIONAL SERVICES,-76.33351,Manufacturer,Non-Subsidiary,,2021,,Single Location,24 CHARTOM CT,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237021905,611710,Educational Support Services
951236819,Private,01-208-7855,37.013253,BUSINESS CONSULTING SERVICES,-76.344768,Manufacturer,Non-Subsidiary,,2021,,Single Location,4503 ERICCSON DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236694646,541618,Other Management Consulting Services
951236820,Private,12-725-4965,37.032519,BUSINESS SERVICES,-76.360661,Manufacturer,Non-Subsidiary,,2021,,Single Location,500 PATTERSON AVE,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236693350,541490,Other Specialized Design Services
951236821,Private,12-201-6791,37.046347,INVESTOR,-76.294592,Manufacturer,Non-Subsidiary,,2021,,Single Location,211 N FIFTH ST,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236641412,523910,Miscellaneous Intermediation
951236822,Private,02-087-4564,37.044427,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.439709,Manufacturer,Non-Subsidiary,,2021,,Single Location,9 RIDGECREST DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236661819,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236823,Private,04-043-2506,37.005668,SERVICES-MISC,-76.389634,Manufacturer,Non-Subsidiary,,2021,,Single Location,621 DAY ST,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236612305,711510,"Independent Artists, Writers, and Performers"
951236824,Private,01-259-9430,36.846579,REAL ESTATE AGENT/MANAGER,-76.37227,Manufacturer,Non-Subsidiary,,2021,,Single Location,4600 KEMP DR,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237034921,531210,Offices of Real Estate Agents and Brokers
951236825,Private,09-928-5388,37.055089,RET MISC FOODS,-76.311028,Manufacturer,Non-Subsidiary,,2022,,Single Location,2 ASTER WAY,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236631192,445298,
951236826,Private,12-174-4289,36.82302,RETAIL BAKERY,-76.323479,Manufacturer,Non-Subsidiary,,2022,,Single Location,2024 EVERGREEN PL,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237045328,445291,Baked Goods Stores
951236827,Private,10-508-5915,36.892888,RET MISC FOODS,-76.391267,Manufacturer,Non-Subsidiary,,2022,,Single Location,5819 WOODSIDE LN,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237031534,445298,
951236828,Private,12-500-2804,37.036488,RET MISC FOODS,-76.437511,Manufacturer,Non-Subsidiary,,2023,,Single Location,7 CORTEZ CT,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236662841,445298,
951236829,Private,12-762-1684,37.050749,RETAIL BAKERY,-76.292873,Manufacturer,Non-Subsidiary,,2023,,Single Location,433 HUNLAC AVE,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236641523,445291,Baked Goods Stores
951236830,Private,11-875-4859,36.797209,BUSINESS SERVICES,-76.360571,Manufacturer,Non-Subsidiary,,2022,,Single Location,1002 HORNE AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237013912,561990,All Other Support Services
951236831,Private,85-890-7087,37.044524,BUSINESS CONSULTING SERVICES,-76.314829,Manufacturer,Non-Subsidiary,,2023,,Single Location,1903 MOGER DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236631111,541618,Other Management Consulting Services
951236832,Private,06-292-6440,37.05305,INVESTOR,-76.4401,Manufacturer,Non-Subsidiary,,2022,,Single Location,28 KENILWORTH DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236661815,523910,Miscellaneous Intermediation
951236833,Private,05-392-7643,36.84372,INVESTOR,-76.38519,Manufacturer,Non-Subsidiary,,2022,,Single Location,2508 STERLING POINT DR,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237035221,523910,Miscellaneous Intermediation
951236834,Private,11-024-0479,37.055853,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.335137,Manufacturer,Non-Subsidiary,,2021,,Single Location,129 STAPLEFORD WAY,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236694967,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236835,Private,12-044-4477,36.877952,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.406422,Manufacturer,Non-Subsidiary,,2021,,Single Location,3808 GREENLEAF TRL,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237032525,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236836,Private,01-116-2538,36.850449,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.33531,Manufacturer,Non-Subsidiary,,2021,,Single Location,251 BROAD ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237071601,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236837,Private,01-165-1166,37.101795,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.421885,Manufacturer,Non-Subsidiary,,2021,,Single Location,134 BRONCO LN,HAMPTON,USA,YORK,VIRGINIA,236652570,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236838,Private,12-156-9202,36.83213,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.314711,Manufacturer,Non-Subsidiary,,2021,,Single Location,1318 SHAWN SYKES AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237044033,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236839,Private,03-574-6107,36.879025,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.397492,Manufacturer,Non-Subsidiary,,2021,,Single Location,4000 CLIPPER LN,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237035301,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236840,Private,02-293-2671,37.050222,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.409872,Manufacturer,Non-Subsidiary,,2021,,Single Location,216 LYNNHAVEN DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236662347,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236841,Private,12-311-4772,37.041259,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.433961,Manufacturer,Non-Subsidiary,WWW.ISPEAKBUSINESS.DE,2021,,Single Location,507 WHEALTON RD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236662846,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236842,Private,10-646-6664,37.032065,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.406635,Manufacturer,Non-Subsidiary,,2021,,Single Location,2404 W WEAVER RD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236664008,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236843,Private,12-311-0040,36.887096,MISC PERSONAL SERVICES,-76.380999,Manufacturer,Non-Subsidiary,WWW.MBCBALLOONS.COM,2021,,Single Location,4241 MORGATE LN,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237031651,812990,All Other Personal Services
951236844,Private,12-309-8028,37.0372,WHOL FISH/SEAFOOD,-76.33828,Manufacturer,Non-Subsidiary,WWW.TOBYISLANDBAYOYSTERFARM.COM,2021,,Single Location,210 DOCKSIDE DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236695611,424460,Fish and Seafood Merchant Wholesalers
951236845,Private,03-614-9013,37.056193,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.319528,Manufacturer,Non-Subsidiary,,2021,,Single Location,517 WOODLAND RD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236691763,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236846,Private,03-594-4539,36.867615,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.392826,Manufacturer,Non-Subsidiary,,2021,,Single Location,5804 CAMPBELL ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237033122,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236847,Private,09-148-1942,37.096911,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.419625,Manufacturer,Non-Subsidiary,,2021,,Single Location,25 ATLANTIS LN,HAMPTON,USA,YORK,VIRGINIA,236652482,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236848,Private,07-461-3786,37.010812,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.373135,Manufacturer,Non-Subsidiary,,2021,,Single Location,431 DARE AVE,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236612122,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236849,Private,02-079-8394,36.820541,MISC PERSONAL SERVICES,-76.313081,Manufacturer,Non-Subsidiary,,2021,,Single Location,1307 FILLMORE ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237046417,812990,All Other Personal Services
951236850,Private,06-286-1293,36.858072,BUSINESS CONSULTING SERVICES,-76.369661,Manufacturer,Non-Subsidiary,WWW.WAVERTON.US,2022,,Single Location,3600 TEMPLAR CT,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237033917,541618,Other Management Consulting Services
951236851,Private,07-667-8641,37.055389,BUSINESS CONSULTING SERVICES,-76.394532,Manufacturer,Non-Subsidiary,WWW.RTSCONSULTING.COM,2022,,Single Location,1329 VANASSE CT,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236662565,541618,Other Management Consulting Services
951236852,Private,11-037-7564,37.085784,COMMUNICATION SERVICES,-76.396997,Manufacturer,Non-Subsidiary,,2022,,Single Location,7 TRADEWINDS QUAY APT F,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236666134,517810,
951236853,Private,12-727-1010,36.810861,COMMUNICATION SERVICES,-76.336422,Manufacturer,Non-Subsidiary,,2022,,Single Location,3101 ELLIOTT AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237021111,517810,
951236854,Private,09-813-7241,37.036778,COMMUNICATION SERVICES,-76.3465,Manufacturer,Non-Subsidiary,,2022,,Single Location,59 HUFFMAN DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236692809,517810,
951236855,Private,11-082-5517,36.82471,COMMUNICATION SERVICES,-76.378629,Manufacturer,Non-Subsidiary,,2021,,Single Location,616 ELMHURST LN,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237011561,517810,
951236856,Private,09-312-5489,37.023911,COMMUNICATION SERVICES,-76.348178,Manufacturer,Non-Subsidiary,,2022,,Single Location,524 SETTLERS LANDING RD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236694031,517810,
951236857,Private,03-563-8351,37.079719,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.44687,Manufacturer,Non-Subsidiary,WWW.MARKEELLC.COM,2021,,Single Location,116 KINCAID LN,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236665400,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236858,Private,04-182-6682,36.877648,TRANSPORTATION SERVICES,-76.397551,Manufacturer,Non-Subsidiary,,2021,,Single Location,15 REEF CT,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237035357,488999,All Other Support Activities for Transportation
951236859,Private,04-405-8954,36.884909,TRANSPORTATION SERVICES,-76.399882,Manufacturer,Non-Subsidiary,WWW.A1AUTOTRANSPORT.COM,2021,,Single Location,3991 LONG POINT BLVD,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237035386,488999,All Other Support Activities for Transportation
951236860,Private,11-871-4413,37.057403,BARBER SHOP,-76.444687,Manufacturer,Non-Subsidiary,,2022,,Single Location,200 UPLAND DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236665653,812111,Barber Shops
951236861,Private,07-109-0960,37.041738,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.372631,Manufacturer,Non-Subsidiary,,2021,,Single Location,1806 BROADSTREET RD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236664325,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236862,Private,09-619-6743,36.825932,BEAUTY SHOP,-76.333933,Manufacturer,Non-Subsidiary,,2021,,Single Location,2808 BERKLEY AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237074335,812112,Beauty Salons
951236863,Private,04-196-6320,37.049936,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.321103,Manufacturer,Non-Subsidiary,WWW.VANGOATBAND.COM,2021,,Single Location,1400 DORENE CT,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236631925,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236864,Private,09-554-8219,36.810657,RET FLORIST,-76.34415,Manufacturer,Non-Subsidiary,,2021,,Single Location,3505 ELLIOTT AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237021119,459310,
951236865,Private,04-201-4825,36.87209,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.412472,Manufacturer,Non-Subsidiary,,2021,,Single Location,3806 ASPIN ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237032603,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236866,Private,09-518-5010,36.823423,BUSINESS CONSULTING SERVICES,-76.323496,Manufacturer,Non-Subsidiary,,2021,,Single Location,1916 EVERGREEN PL,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237045326,541618,Other Management Consulting Services
951236867,Private,04-170-4247,36.822307,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.340039,Manufacturer,Non-Subsidiary,,2021,,Single Location,3305 MASCOTT ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237074537,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236868,Private,10-702-1989,37.061975,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.38358,Manufacturer,Non-Subsidiary,WWW.THEROYALASH.COM,2021,,Single Location,20 BANISTER DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236661702,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236869,Private,09-654-7456,36.807667,SINGLE-FAMILY HOUSE CONSTRUCTION,-76.339327,Manufacturer,Non-Subsidiary,,2021,,Single Location,262 FOXGLOVE DR,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237014316,236115,New Single-Family Housing Construction (except For-Sale Builders)
951236870,Private,02-070-0018,37.048824,REAL ESTATE AGENT/MANAGER,-76.350699,Manufacturer,Non-Subsidiary,,2021,,Single Location,117 ROANE DR APT G,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236692562,531210,Offices of Real Estate Agents and Brokers
951236871,Private,10-510-4250,37.054621,BUSINESS CONSULTING SERVICES,-76.397033,Manufacturer,Non-Subsidiary,,2022,,Single Location,5104 AUBURN LN,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236662482,541618,Other Management Consulting Services
951236872,Private,12-730-1549,36.873876,BUSINESS SERVICES,-76.381655,Manufacturer,Non-Subsidiary,WWW.AFISH-IALDESIGN.COM,2022,,Single Location,5121 CRABTREE PL,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237033448,541490,Other Specialized Design Services
951236873,Private,12-980-7844,37.059222,BUSINESS SERVICES,-76.397418,Manufacturer,Non-Subsidiary,,2023,,Single Location,1307 CALDWELL DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236662455,541490,Other Specialized Design Services
951236874,Private,12-545-9160,36.81595,BUSINESS SERVICES,-76.379682,Manufacturer,Non-Subsidiary,,2023,,Single Location,1038 CHEROKEE RD APT F,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237011858,541120,Offices of Notaries
951236875,Private,12-748-6193,36.824066,BUSINESS SERVICES,-76.320998,Manufacturer,Non-Subsidiary,,2023,,Single Location,2221 LINCOLN ST,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237044341,541120,Offices of Notaries
951236876,Private,11-510-5812,37.03081,BUSINESS SERVICES,-76.417212,Manufacturer,Non-Subsidiary,,2022,,Single Location,3300 GREENWOOD DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236663805,541120,Offices of Notaries
951236877,Private,12-990-2278,37.03893,BUSINESS CONSULTING SERVICES,-76.374587,Manufacturer,Non-Subsidiary,,2023,,Single Location,12 MURRAY AVE,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236664224,541618,Other Management Consulting Services
951236878,Private,12-727-6252,37.04845,BUSINESS SERVICES,-76.320656,Manufacturer,Non-Subsidiary,WWW.ARAXSYSTEMSLLC.COM,2022,,Single Location,1410 TARTAN LN,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236631937,561499,All Other Business Support Services
951236879,Private,12-567-9768,37.047441,BUSINESS CONSULTING SERVICES,-76.368439,Manufacturer,Non-Subsidiary,,2023,,Single Location,22 MEADOWBROOK DR,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236663518,541618,Other Management Consulting Services
951236880,Private,12-404-1159,37.025386,BUSINESS CONSULTING SERVICES,-76.416786,Manufacturer,Non-Subsidiary,,2022,,Single Location,3320 CUSTER CT,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236663827,541618,Other Management Consulting Services
951236881,Private,12-418-5134,37.084219,BUSINESS CONSULTING SERVICES,-76.422867,Manufacturer,Non-Subsidiary,,2022,,Single Location,111 CHRISTOPHERS LN,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236661790,541618,Other Management Consulting Services
951236882,Private,12-445-6194,37.014623,BUSINESS SERVICES,-76.358671,Manufacturer,Non-Subsidiary,,2023,,Single Location,326 OTLEY RD,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236694334,541490,Other Specialized Design Services
951236883,Private,03-416-0706,37.006903,BUSINESS SERVICES,-76.396215,Manufacturer,Non-Subsidiary,,2023,,Single Location,265 50TH ST,HAMPTON,USA,HAMPTON CITY,VIRGINIA,236611743,541120,Offices of Notaries
951236884,Private,12-976-7528,36.817812,BUSINESS SERVICES,-76.31453,Manufacturer,Non-Subsidiary,,2023,,Single Location,1310 SUMMIT AVE,PORTSMOUTH,USA,PORTSMOUTH CITY,VIRGINIA,237046938,561499,All Other Business Support Services
